,QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
2707,120639.0,19538.0,2012-03-15 21:38:50.467,"[19538.0, 3035.0, 9849.0, 20413.0, 138113.0]","{9849.0: 0.004048582995951417, 19538.0: 0.0057471264367816091, 3035.0: 0.0059171597633136093, 20413.0: 0.014925373134328358, 138113.0: 1.0}"
2708,117234.0,27020.0,2012-03-16 05:09:47.873,"[27020.0, 110248.0, 26773.0, 25122.0, 156518.0]","{110248.0: 1.0, 25122.0: 0.5, 27020.0: 1.0, 26773.0: 0.66666666666666663, 156518.0: 0.5}"
2709,120810.0,8508.0,2012-03-16 06:22:03.233,"[8508.0, 25634.0, 242.0, 56704.0, 130089.0]","{56704.0: 0.66666666666666663, 130089.0: 0.66666666666666663, 25634.0: 0.068181818181818177, 8508.0: 0.0050933786078098476, 242.0: 0.010135135135135136}"
2710,120925.0,622.0,2012-03-16 14:21:39.993,"[622.0, 8348.0, 21674.0, 1778.0, 21412.0]","{21412.0: 0.028571428571428571, 21674.0: 0.014492753623188406, 8348.0: 0.015503875968992248, 1778.0: 0.011834319526627219, 622.0: 0.0080321285140562242}"
2711,120861.0,742.0,2012-03-16 16:42:00.090,"[742.0, 27034.0, 589.0, 73761.0, 194854.0]","{73761.0: 0.75, 27034.0: 1.0, 194854.0: 0.75, 589.0: 0.0085959885386819486, 742.0: 0.00974025974025974}"
2712,120992.0,12042.0,2012-03-16 16:43:20.423,"[12042.0, 10537.0, 26955.0, 27056.0, 6460.0]","{27056.0: 1.0, 10537.0: 0.026315789473684209, 12042.0: 0.002070393374741201, 26955.0: 0.026315789473684209, 6460.0: 0.0028985507246376812}"
2713,120981.0,752.0,2012-03-16 18:33:05.350,"[752.0, 11069.0, 20321.0, 1102.0, 17976.0]","{752.0: 0.020833333333333332, 20321.0: 0.025210084033613446, 11069.0: 0.012658227848101266, 1102.0: 0.015463917525773196, 17976.0: 0.027272727272727271}"
2714,121020.0,1102.0,2012-03-16 18:58:26.223,"[1102.0, 26306.0, 6312.0, 3195.0, 8671.0]","{6312.0: 0.004048582995951417, 26306.0: 0.0083333333333333332, 3195.0: 0.15384615384615385, 1102.0: 0.010309278350515464, 8671.0: 0.01834862385321101}"
2715,121063.0,6312.0,2012-03-16 20:33:28.227,"[6312.0, 24005.0, 589.0, 785.0, 157199.0]","{6312.0: 0.004048582995951417, 785.0: 0.0078125, 157199.0: 1.0, 24005.0: 0.029411764705882353, 589.0: 0.0057306590257879654}"
2716,121076.0,7850.0,2012-03-16 21:22:54.463,"[7850.0, 18986.0, 8508.0, 8553.0, 25313.0]","{8553.0: 0.018867924528301886, 7850.0: 0.011904761904761904, 8508.0: 0.001697792869269949, 18986.0: 0.0054054054054054057, 25313.0: 0.0049019607843137254}"
2717,120751.0,25634.0,2012-03-16 22:37:03.533,"[25634.0, 164128.0, 74305.0, 231621.0, 117062.0]","{164128.0: 1.0, 74305.0: 1.0, 25634.0: 0.022727272727272728, 231621.0: 1.0, 117062.0: 1.0}"
2718,121128.0,14366.0,2012-03-16 23:50:42.997,"[14366.0, 8348.0, 65063.0, 25634.0, 26955.0]","{25634.0: 0.068181818181818177, 26955.0: 0.078947368421052627, 8348.0: 0.023255813953488372, 14366.0: 0.0065217391304347823, 65063.0: 1.0}"
2719,121203.0,12042.0,2012-03-17 06:41:12.147,"[12042.0, 21832.0, 6312.0, 131350.0, 165.0]","{21832.0: 0.025000000000000001, 6312.0: 0.0020242914979757085, 12042.0: 0.002070393374741201, 165.0: 1.0, 131350.0: 1.0}"
2720,121240.0,5798.0,2012-03-17 08:46:53.770,"[5798.0, 10014.0, 15660.0, 171110.0, 170994.0]","{171110.0: 1.0, 170994.0: 1.0, 15660.0: 0.017699115044247787, 10014.0: 0.010526315789473684, 5798.0: 0.014084507042253521}"
2721,121275.0,6948.0,2012-03-17 11:34:39.137,"[6948.0, 25538.0, 25381.0, 160137.0, 131350.0]","{160137.0: 1.0, 25538.0: 0.013513513513513514, 6948.0: 0.0075187969924812026, 25381.0: 0.0080645161290322578, 131350.0: 1.0}"
2722,121170.0,1303.0,2012-03-17 11:37:45.070,"[1303.0, 26955.0, 6622.0, 1827.0, 17445.0]","{1827.0: 0.001996007984031936, 26955.0: 0.026315789473684209, 17445.0: 0.0042553191489361703, 6622.0: 0.0024937655860349127, 1303.0: 0.0025000000000000001}"
2723,121309.0,11176.0,2012-03-17 15:22:49.620,"[11176.0, 242.0, 15660.0, 8348.0, 33155.0]","{11176.0: 0.0099009900990099011, 8348.0: 0.0077519379844961239, 242.0: 0.0033783783783783786, 33155.0: 1.0, 15660.0: 0.0088495575221238937}"
2724,121263.0,15941.0,2012-03-17 15:51:34.767,"[15941.0, 11763.0, 21783.0, 20321.0, 1303.0]","{1303.0: 0.0074999999999999997, 20321.0: 0.025210084033613446, 11763.0: 0.0092879256965944269, 15941.0: 0.019867549668874173, 21783.0: 0.015789473684210527}"
2725,121407.0,9340.0,2012-03-17 18:37:23.840,"[9340.0, 2370.0, 12042.0, 13854.0, 25313.0]","{25313.0: 0.0098039215686274508, 2370.0: 0.012987012987012988, 9340.0: 0.012658227848101266, 12042.0: 0.004140786749482402, 13854.0: 0.0050000000000000001}"
2726,121369.0,18986.0,2012-03-17 22:01:56.430,"[18986.0, 9849.0, 11667.0, 50084.0, 27275.0]","{9849.0: 0.004048582995951417, 18986.0: 0.0054054054054054057, 11667.0: 0.0022831050228310501, 50084.0: 1.0, 27275.0: 1.0}"
2727,121526.0,742.0,2012-03-18 00:08:34.887,"[742.0, 1583.0, 5798.0, 141600.0, 198240.0]","{141600.0: 1.0, 198240.0: 1.0, 5798.0: 0.021126760563380281, 742.0: 0.00974025974025974, 1583.0: 0.03614457831325301}"
2728,121367.0,11176.0,2012-03-18 01:37:15.793,"[11176.0, 15660.0, 4791.0, 111667.0, 129444.0]","{11176.0: 0.029702970297029702, 129444.0: 0.5, 111667.0: 0.66666666666666663, 15660.0: 0.026548672566371681, 4791.0: 0.012195121951219513}"
2729,121347.0,12507.0,2012-03-18 02:52:09.303,"[12507.0, 1583.0, 25554.0, 14699.0, 212000.0]","{212000.0: 1.0, 25554.0: 0.0068493150684931503, 12507.0: 0.007575757575757576, 14699.0: 0.018518518518518517, 1583.0: 0.024096385542168676}"
2730,121545.0,9340.0,2012-03-18 06:48:15.430,"[9340.0, 85343.0, 132333.0, 159955.0, 132610.0]","{132610.0: 1.0, 159955.0: 1.0, 9340.0: 0.012658227848101266, 132333.0: 1.0, 85343.0: 0.0073529411764705881}"
2731,121645.0,5798.0,2012-03-18 08:57:08.867,"[5798.0, 25845.0, 11763.0, 92576.0, 143776.0]","{92576.0: 1.0, 143776.0: 1.0, 11763.0: 0.0030959752321981426, 25845.0: 0.025000000000000001, 5798.0: 0.0070422535211267607}"
2732,121619.0,2820.0,2012-03-18 12:40:26.340,"[2820.0, 18880.0, 51855.0, 84099.0, 212000.0]","{18880.0: 0.0056179775280898875, 212000.0: 1.0, 84099.0: 0.020833333333333332, 2820.0: 0.016528925619834711, 51855.0: 0.2857142857142857}"
2733,121721.0,8173.0,2012-03-18 15:50:16.623,"[8173.0, 18966.0, 18986.0, 17344.0, 13854.0]","{17344.0: 0.2857142857142857, 13854.0: 0.0050000000000000001, 18986.0: 0.010810810810810811, 8173.0: 0.0077519379844961239, 18966.0: 0.017857142857142856}"
2734,121885.0,20321.0,2012-03-19 00:30:48.113,"[20321.0, 25554.0, 14972.0, 26306.0, 65568.0]","{65568.0: 1.0, 20321.0: 0.0084033613445378148, 25554.0: 0.0034246575342465752, 14972.0: 0.0026525198938992041, 26306.0: 0.0041666666666666666}"
2735,121946.0,18873.0,2012-03-19 04:03:39.587,"[18873.0, 742.0, 9176.0, 6312.0, 33477.0]","{9176.0: 0.0034602076124567475, 18873.0: 0.014925373134328358, 6312.0: 0.0020242914979757085, 33477.0: 1.0, 742.0: 0.003246753246753247}"
2736,121986.0,15012.0,2012-03-19 07:40:19.663,"[15012.0, 27188.0, 24005.0, 197440.0, 121570.0]","{197440.0: 1.0, 27188.0: 0.66666666666666663, 121570.0: 1.0, 15012.0: 0.010582010582010581, 24005.0: 0.029411764705882353}"
2737,122006.0,8269.0,2012-03-19 09:35:05.170,"[8269.0, 22437.0, 109285.0, 209274.0, 155873.0]","{155873.0: 0.5, 209274.0: 1.0, 109285.0: 1.0, 8269.0: 0.0046948356807511738, 22437.0: 0.036363636363636362}"
2738,122040.0,22437.0,2012-03-19 12:38:41.857,"[22437.0, 742.0, 17344.0, 11763.0, 76609.0]","{17344.0: 0.14285714285714285, 76609.0: 1.0, 11763.0: 0.0030959752321981426, 22437.0: 0.018181818181818181, 742.0: 0.003246753246753247}"
2739,122041.0,25538.0,2012-03-19 12:44:51.477,"[25538.0, 2881.0, 25313.0, 24958.0, 38144.0]","{38144.0: 1.0, 2881.0: 0.035714285714285712, 25538.0: 0.027027027027027029, 24958.0: 0.052631578947368418, 25313.0: 0.0098039215686274508}"
2740,122057.0,8348.0,2012-03-19 12:58:02.130,"[8348.0, 51316.0, 622.0, 89184.0, 52673.0]","{89184.0: 1.0, 51316.0: 1.0, 8348.0: 0.015503875968992248, 622.0: 0.0080321285140562242, 52673.0: 1.0}"
2741,122165.0,6312.0,2012-03-19 18:03:52.527,"[6312.0, 15379.0, 8671.0, 18986.0, 203073.0]","{6312.0: 0.0020242914979757085, 203073.0: 1.0, 18986.0: 0.0054054054054054057, 15379.0: 0.0030487804878048782, 8671.0: 0.0091743119266055051}"
2742,122184.0,5203.0,2012-03-19 18:49:50.667,"[5203.0, 26306.0, 155873.0, 237957.0, 131209.0]","{155873.0: 1.0, 26306.0: 0.0041666666666666666, 5203.0: 0.0062111801242236021, 237957.0: 1.0, 131209.0: 1.0}"
2743,122147.0,20321.0,2012-03-19 19:24:31.497,"[20321.0, 13854.0, 831.0, 6312.0, 196523.0]","{6312.0: 0.004048582995951417, 20321.0: 0.01680672268907563, 196523.0: 1.0, 13854.0: 0.0050000000000000001, 831.0: 0.033333333333333333}"
2744,122212.0,14366.0,2012-03-19 19:57:54.053,"[14366.0, 242.0, 6179.0, 65568.0, 123008.0]","{65568.0: 1.0, 123008.0: 1.0, 242.0: 0.0033783783783783786, 6179.0: 0.0024096385542168677, 14366.0: 0.0021739130434782609}"
2745,122215.0,14972.0,2012-03-19 20:02:13.073,"[14972.0, 14366.0, 26955.0, 123491.0, 172292.0]","{123491.0: 1.0, 172292.0: 1.0, 26955.0: 0.026315789473684209, 14972.0: 0.0026525198938992041, 14366.0: 0.0021739130434782609}"
2746,122520.0,15660.0,2012-03-20 15:17:54.873,"[15660.0, 647.0, 10704.0, 26869.0, 26091.0]","{10704.0: 0.0085836909871244635, 26091.0: 0.015748031496062992, 15660.0: 0.017699115044247787, 26869.0: 0.2857142857142857, 647.0: 0.011904761904761904}"
2747,122546.0,6460.0,2012-03-20 21:09:12.330,"[6460.0, 13528.0, 2465.0, 23350.0, 131350.0]","{13528.0: 0.038461538461538464, 2465.0: 0.035714285714285712, 6460.0: 0.0028985507246376812, 131350.0: 1.0, 23350.0: 0.0034602076124567475}"
2748,122636.0,26767.0,2012-03-20 22:11:32.183,"[26767.0, 18880.0, 25178.0, 10400.0, 21585.0]","{18880.0: 0.0084269662921348312, 10400.0: 0.0087463556851311956, 25178.0: 0.15789473684210525, 21585.0: 0.14285714285714285, 26767.0: 0.040540540540540543}"
2749,122885.0,19588.0,2012-03-21 14:56:33.427,"[19588.0, 27342.0, 26767.0, 30674.0, 98435.0]","{30674.0: 0.02564102564102564, 98435.0: 1.0, 19588.0: 0.010416666666666666, 27342.0: 0.33333333333333331, 26767.0: 0.013513513513513514}"
2750,122898.0,742.0,2012-03-21 17:18:54.827,"[742.0, 688.0, 232.0, 18880.0, 26325.0]","{688.0: 0.029069767441860465, 232.0: 0.01020408163265306, 18880.0: 0.014044943820224719, 26325.0: 0.045045045045045043, 742.0: 0.016233766233766232}"
2751,122986.0,742.0,2012-03-21 18:48:11.397,"[742.0, 6312.0, 23349.0, 11375.0, 94770.0]","{6312.0: 0.0020242914979757085, 94770.0: 1.0, 23349.0: 0.035714285714285712, 742.0: 0.003246753246753247, 11375.0: 1.0}"
2752,123148.0,3217.0,2012-03-22 05:10:21.760,"[3217.0, 831.0, 232.0, 274.0, 11667.0]","{232.0: 0.0040816326530612249, 3217.0: 0.01, 274.0: 0.0056657223796033997, 11667.0: 0.0045662100456621002, 831.0: 0.033333333333333333}"
2753,123250.0,15660.0,2012-03-22 12:43:20.507,"[15660.0, 6312.0, 2838.0, 196709.0, 211127.0]","{6312.0: 0.004048582995951417, 15660.0: 0.017699115044247787, 196709.0: 1.0, 2838.0: 0.012121212121212121, 211127.0: 1.0}"
2754,123377.0,26951.0,2012-03-22 19:19:30.213,"[26951.0, 26204.0, 589.0, 7327.0, 18986.0]","{18986.0: 0.0054054054054054057, 7327.0: 0.006369426751592357, 26204.0: 0.0090090090090090089, 589.0: 0.0028653295128939827, 26951.0: 0.040000000000000001}"
2755,123504.0,27463.0,2012-03-23 03:42:25.733,"[27463.0, 1714.0, 27464.0, 141167.0, 36708.0]","{27464.0: 1.0, 1714.0: 0.016759776536312849, 141167.0: 0.16666666666666666, 36708.0: 0.40000000000000002, 27463.0: 1.0}"
2756,123542.0,11763.0,2012-03-23 08:40:47.777,"[11763.0, 7850.0, 22862.0, 25097.0, 131350.0]","{25097.0: 0.008130081300813009, 7850.0: 0.011904761904761904, 11763.0: 0.0030959752321981426, 131350.0: 1.0, 22862.0: 0.058823529411764705}"
2757,123543.0,1650.0,2012-03-23 10:38:57.197,"[1650.0, 3217.0, 6721.0, 66532.0, 19144.0]","{19144.0: 1.0, 3217.0: 0.01, 1650.0: 0.006993006993006993, 66532.0: 1.0, 6721.0: 0.017543859649122806}"
2758,123584.0,15379.0,2012-03-23 12:29:04.310,"[15379.0, 27484.0, 8269.0, 242.0, 65568.0]","{65568.0: 1.0, 242.0: 0.0033783783783783786, 15379.0: 0.0030487804878048782, 27484.0: 1.0, 8269.0: 0.0023474178403755869}"
2759,123592.0,8269.0,2012-03-23 12:34:58.607,"[8269.0, 21783.0, 940.0, 18548.0, 215851.0]","{18548.0: 0.15789473684210525, 215851.0: 0.75, 940.0: 0.016853932584269662, 8269.0: 0.0070422535211267607, 21783.0: 0.015789473684210527}"
2760,123633.0,742.0,2012-03-23 15:24:44.297,"[742.0, 232.0, 22705.0, 4873.0, 25554.0]","{232.0: 0.0020408163265306124, 22705.0: 0.016393442622950821, 25554.0: 0.0034246575342465752, 742.0: 0.003246753246753247, 4873.0: 0.0058823529411764705}"
2761,123650.0,9.0,2012-03-23 16:28:36.253,"[9.0, 2219.0, 46359.0, 95662.0, 94743.0]","{94743.0: 0.027027027027027029, 9.0: 0.0088495575221238937, 2219.0: 0.013698630136986301, 95662.0: 0.14285714285714285, 46359.0: 1.0}"
2762,123655.0,589.0,2012-03-23 16:28:47.277,"[589.0, 23350.0, 11667.0, 26204.0, 6948.0]","{6948.0: 0.015037593984962405, 11667.0: 0.0045662100456621002, 26204.0: 0.018018018018018018, 589.0: 0.0057306590257879654, 23350.0: 0.006920415224913495}"
2763,123666.0,742.0,2012-03-23 16:56:10.970,"[742.0, 9849.0, 15416.0, 13854.0, 17939.0]","{15416.0: 0.011764705882352941, 9849.0: 0.004048582995951417, 17939.0: 0.20000000000000001, 13854.0: 0.0025000000000000001, 742.0: 0.003246753246753247}"
2764,123690.0,25554.0,2012-03-23 18:21:07.283,"[25554.0, 9901.0, 21674.0, 65605.0, 32779.0]","{25554.0: 0.0034246575342465752, 32779.0: 1.0, 9901.0: 0.014705882352941176, 65605.0: 1.0, 21674.0: 0.007246376811594203}"
2765,123699.0,12042.0,2012-03-23 18:39:49.030,"[12042.0, 6312.0, 8271.0, 25122.0, 41958.0]","{6312.0: 0.004048582995951417, 12042.0: 0.004140786749482402, 25122.0: 0.5, 41958.0: 0.5, 8271.0: 0.029850746268656716}"
2766,123764.0,6312.0,2012-03-23 22:07:05.550,"[6312.0, 26699.0, 22430.0, 66114.0, 115173.0]","{6312.0: 0.0020242914979757085, 66114.0: 1.0, 26699.0: 1.0, 115173.0: 1.0, 22430.0: 0.012500000000000001}"
2767,123786.0,11123.0,2012-03-24 01:04:14.343,"[11123.0, 20321.0, 13147.0, 221568.0, 188420.0]","{221568.0: 1.0, 20321.0: 0.0084033613445378148, 13147.0: 0.0059880239520958087, 11123.0: 0.0043478260869565218, 188420.0: 1.0}"
2768,123588.0,5798.0,2012-03-24 11:03:24.690,"[5798.0, 1650.0, 9.0, 12291.0, 8297.0]","{9.0: 0.035398230088495575, 1650.0: 0.013986013986013986, 12291.0: 0.019900497512437811, 5798.0: 0.028169014084507043, 8297.0: 0.01556420233463035}"
2769,90950.0,3317.0,2012-03-24 15:11:45.750,"[3317.0, 8269.0, 125741.0, 19285.0, 155873.0]","{155873.0: 1.0, 125741.0: 1.0, 3317.0: 0.033333333333333333, 19285.0: 0.045454545454545456, 8269.0: 0.0023474178403755869}"
2770,123969.0,785.0,2012-03-24 16:52:45.757,"[785.0, 14366.0, 18966.0, 19542.0, 121480.0]","{121480.0: 0.5, 785.0: 0.0078125, 19542.0: 0.010810810810810811, 18966.0: 0.017857142857142856, 14366.0: 0.0043478260869565218}"
2771,123992.0,25554.0,2012-03-24 19:48:28.160,"[25554.0, 11667.0, 25845.0, 11069.0, 194152.0]","{194152.0: 0.66666666666666663, 25554.0: 0.010273972602739725, 11667.0: 0.0068493150684931503, 25845.0: 0.074999999999999997, 11069.0: 0.012658227848101266}"
2772,124091.0,498.0,2012-03-25 01:10:03.910,"[498.0, 21783.0, 125918.0, 148352.0, 222754.0]","{148352.0: 1.0, 498.0: 0.0046296296296296294, 222754.0: 1.0, 125918.0: 0, 21783.0: 0.005263157894736842}"
2773,124300.0,26204.0,2012-03-25 16:45:58.187,"[26204.0, 15941.0, 242.0, 13854.0, 184568.0]","{184568.0: 1.0, 242.0: 0.010135135135135136, 26204.0: 0.027027027027027029, 15941.0: 0.019867549668874173, 13854.0: 0.0074999999999999997}"
2774,124342.0,622.0,2012-03-25 18:34:27.980,"[622.0, 21674.0, 150001.0, 136015.0, 89105.0]","{150001.0: 1.0, 21674.0: 0.007246376811594203, 89105.0: 1.0, 622.0: 0.0040160642570281121, 136015.0: 1.0}"
2775,124089.0,6721.0,2012-03-25 21:42:06.453,"[6721.0, 16423.0, 4726.0, 23350.0, 5902.0]","{6721.0: 0.017543859649122806, 5902.0: 0.041666666666666664, 23350.0: 0.006920415224913495, 4726.0: 0.028571428571428571, 16423.0: 0.011560693641618497}"
2776,124414.0,6312.0,2012-03-25 22:39:01.627,"[6312.0, 18986.0, 26767.0, 24503.0, 65605.0]","{6312.0: 0.0020242914979757085, 18986.0: 0.0054054054054054057, 24503.0: 0.16666666666666666, 65605.0: 1.0, 26767.0: 0.013513513513513514}"
2777,124445.0,7882.0,2012-03-26 00:55:20.327,"[7882.0, 242.0, 22144.0, 27624.0, 198978.0]","{22144.0: 0.016129032258064516, 27624.0: 0.011363636363636364, 7882.0: 0.038461538461538464, 198978.0: 1.0, 242.0: 0.0033783783783783786}"
2778,124518.0,264.0,2012-03-26 04:35:57.307,"[264.0, 17038.0, 6721.0, 37122.0, 165.0]","{264.0: 0.0034602076124567475, 6721.0: 0.008771929824561403, 37122.0: 0.007575757575757576, 165.0: 1.0, 17038.0: 0.038461538461538464}"
2779,124592.0,8348.0,2012-03-26 09:26:03.617,"[8348.0, 15379.0, 21674.0, 9849.0, 98435.0]","{9849.0: 0.004048582995951417, 21674.0: 0.007246376811594203, 15379.0: 0.0030487804878048782, 8348.0: 0.0077519379844961239, 98435.0: 1.0}"
2780,124651.0,19341.0,2012-03-26 13:35:27.393,"[19341.0, 25159.0, 25554.0, 19588.0, 27692.0]","{27692.0: 1.0, 25554.0: 0.0068493150684931503, 19588.0: 0.020833333333333332, 19341.0: 0.0106951871657754, 25159.0: 0.016393442622950821}"
2781,124564.0,630.0,2012-03-26 13:37:26.203,"[630.0, 21674.0, 34077.0, 25077.0, 176352.0]","{176352.0: 0.66666666666666663, 21674.0: 0.014492753623188406, 34077.0: 1.0, 630.0: 0.011764705882352941, 25077.0: 0.040000000000000001}"
2782,124667.0,15660.0,2012-03-26 14:33:48.210,"[15660.0, 22857.0, 25645.0, 22705.0, 151777.0]","{22857.0: 0.017241379310344827, 151777.0: 0.75, 15660.0: 0.035398230088495575, 25645.0: 0.40000000000000002, 22705.0: 0.065573770491803282}"
2783,124688.0,6312.0,2012-03-26 15:13:42.357,"[6312.0, 688.0, 14699.0, 74113.0, 156204.0]","{6312.0: 0.004048582995951417, 688.0: 0.011627906976744186, 14699.0: 0.018518518518518517, 156204.0: 1.0, 74113.0: 1.0}"
2784,124891.0,13854.0,2012-03-27 09:00:13.507,"[13854.0, 12042.0, 25246.0, 242.0, 65568.0]","{65568.0: 1.0, 242.0: 0.0033783783783783786, 12042.0: 0.002070393374741201, 25246.0: 0.25, 13854.0: 0.0025000000000000001}"
2785,125000.0,7327.0,2012-03-27 09:34:10.360,"[7327.0, 242.0, 65539.0, 166310.0, 49384.0]","{49384.0: 0.66666666666666663, 242.0: 0.010135135135135136, 65539.0: 0.66666666666666663, 166310.0: 0.66666666666666663, 7327.0: 0.019108280254777069}"
2786,124997.0,25554.0,2012-03-27 11:28:14.173,"[25554.0, 19341.0, 274.0, 39108.0, 193160.0]","{193160.0: 0.66666666666666663, 25554.0: 0.010273972602739725, 274.0: 0.0084985835694051, 39108.0: 1.0, 19341.0: 0.016042780748663103}"
2787,125027.0,8229.0,2012-03-27 11:48:46.067,"[8229.0, 688.0, 8269.0, 242.0, 26204.0]","{688.0: 0.0058139534883720929, 242.0: 0.0033783783783783786, 26204.0: 0.0090090090090090089, 8229.0: 0.02564102564102564, 8269.0: 0.0023474178403755869}"
2788,125043.0,9849.0,2012-03-27 13:09:54.237,"[9849.0, 11176.0, 19588.0, 11763.0, 19341.0]","{11176.0: 0.0099009900990099011, 9849.0: 0.004048582995951417, 11763.0: 0.0030959752321981426, 19588.0: 0.010416666666666666, 19341.0: 0.0053475935828877002}"
2789,125060.0,19341.0,2012-03-27 14:03:21.787,"[19341.0, 15660.0, 688.0, 242.0, 65568.0]","{688.0: 0.0058139534883720929, 65568.0: 1.0, 242.0: 0.0033783783783783786, 15660.0: 0.0088495575221238937, 19341.0: 0.0053475935828877002}"
2790,125197.0,742.0,2012-03-27 20:50:46.137,"[742.0, 25858.0, 11994.0, 53282.0, 53478.0]","{53478.0: 1.0, 25858.0: 0.047619047619047616, 53282.0: 1.0, 11994.0: 0.016393442622950821, 742.0: 0.003246753246753247}"
2791,125186.0,25554.0,2012-03-27 21:11:50.697,"[25554.0, 5203.0, 75833.0, 119152.0, 73733.0]","{119152.0: 0.66666666666666663, 75833.0: 0.33333333333333331, 25554.0: 0.0068493150684931503, 5203.0: 0.012422360248447204, 73733.0: 0.5}"
2792,125345.0,647.0,2012-03-28 06:37:31.127,"[647.0, 4426.0, 6179.0, 8271.0, 229587.0]","{8271.0: 0.014925373134328358, 4426.0: 0.021739130434782608, 6179.0: 0.0024096385542168677, 229587.0: 1.0, 647.0: 0.0059523809523809521}"
2793,125355.0,3217.0,2012-03-28 08:08:49.820,"[3217.0, 1650.0, 1766.0, 11619.0, 242.0]","{3217.0: 0.0050000000000000001, 1650.0: 0.0034965034965034965, 11619.0: 0.0030769230769230769, 242.0: 0.0033783783783783786, 1766.0: 0.035714285714285712}"
2794,125435.0,6622.0,2012-03-28 13:22:03.703,"[6622.0, 20321.0, 58507.0, 875.0, 19341.0]","{875.0: 0.0073529411764705881, 20321.0: 0.0084033613445378148, 58507.0: 1.0, 19341.0: 0.0053475935828877002, 6622.0: 0.0024937655860349127}"
2795,125468.0,7850.0,2012-03-28 15:10:06.227,"[7850.0, 27777.0, 1878.0, 26325.0, 8880.0]","{8880.0: 0.041666666666666664, 27777.0: 0.14285714285714285, 7850.0: 0.011904761904761904, 26325.0: 0.0090090090090090089, 1878.0: 0.050000000000000003}"
2796,86848.0,27824.0,2012-03-28 15:42:23.593,"[27824.0, 20343.0, 165512.0, 42060.0, 116570.0]","{27824.0: 1.0, 165512.0: 1.0, 116570.0: 1.0, 42060.0: 1.0, 20343.0: 0.5}"
2797,125511.0,18986.0,2012-03-28 17:21:45.887,"[18986.0, 13854.0, 647.0, 6312.0, 7933.0]","{6312.0: 0.004048582995951417, 18986.0: 0.010810810810810811, 7933.0: 0.0052493438320209973, 13854.0: 0.0050000000000000001, 647.0: 0.011904761904761904}"
2798,125523.0,1102.0,2012-03-28 17:25:15.807,"[1102.0, 18986.0, 6312.0, 752.0, 193345.0]","{6312.0: 0.010121457489878543, 752.0: 0.034722222222222224, 18986.0: 0.027027027027027029, 1102.0: 0.025773195876288658, 193345.0: 0.80000000000000004}"
2799,125399.0,1303.0,2012-03-28 18:33:00.870,"[1303.0, 27304.0, 13854.0, 132610.0, 230787.0]","{27304.0: 0.03125, 132610.0: 1.0, 230787.0: 1.0, 13854.0: 0.0050000000000000001, 1303.0: 0.0050000000000000001}"
2800,125561.0,647.0,2012-03-28 18:56:13.183,"[647.0, 8508.0, 11123.0, 60129.0, 213667.0]","{60129.0: 1.0, 11123.0: 0.0043478260869565218, 8508.0: 0.001697792869269949, 213667.0: 1.0, 647.0: 0.0059523809523809521}"
2801,125588.0,2906.0,2012-03-28 20:03:45.907,"[2906.0, 742.0, 1102.0, 81635.0, 48718.0]","{2906.0: 0.0066225165562913907, 81635.0: 1.0, 48718.0: 1.0, 1102.0: 0.010309278350515464, 742.0: 0.0064935064935064939}"
2802,125598.0,742.0,2012-03-28 20:41:12.210,"[742.0, 1650.0, 8268.0, 94770.0, 11375.0]","{1650.0: 0.0034965034965034965, 8268.0: 0.0059523809523809521, 94770.0: 1.0, 742.0: 0.003246753246753247, 11375.0: 1.0}"
