QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
15231.0,124.0,2011-09-29 22:20:05.990,"[124.0, 1345.0, 10057.0, 24300.0, 23413.0]","{1345.0: 0.035714285714285712, 23413.0: 1.0, 124.0: 0.0080000000000000002, 24300.0: 1.0, 10057.0: 1.0}"
15249.0,74.0,2011-09-30 17:06:35.297,"[74.0, 4237.0, 5479.0, 2433.0, 5020.0]","{2433.0: 0.068181818181818177, 74.0: 0.01282051282051282, 5020.0: 0.025862068965517241, 4237.0: 0.125, 5479.0: 1.0}"
15068.0,5489.0,2011-09-30 18:02:30.550,"[5489.0, 5223.0, 4530.0, 5492.0, 36963.0]","{5489.0: 0.16666666666666666, 4530.0: 0.16666666666666666, 36963.0: 1.0, 5492.0: 1.0, 5223.0: 0.0046948356807511738}"
15282.0,1876.0,2011-10-01 14:22:01.047,"[1876.0, 5502.0, 65106.0, 74164.0, 12766.0]","{74164.0: 0.59999999999999998, 65106.0: 0.59999999999999998, 1876.0: 0.057142857142857141, 12766.0: 0.5, 5502.0: 1.0}"
15290.0,520.0,2011-10-01 14:39:12.763,"[520.0, 1876.0, 41504.0, 41840.0, 47330.0]","{520.0: 0.0078125, 41504.0: 0.33333333333333331, 47330.0: 0.33333333333333331, 1876.0: 0.042857142857142858, 41840.0: 0.33333333333333331}"
15326.0,5514.0,2011-10-03 06:58:06.583,"[5514.0, 2525.0, 5223.0, 2936.0, 4802.0]","{2936.0: 0.028301886792452831, 5514.0: 0.27272727272727271, 4802.0: 0.66666666666666663, 2525.0: 0.011111111111111112, 5223.0: 0.014084507042253521}"
15339.0,5531.0,2011-10-04 06:40:00.923,"[5531.0, 5020.0, 24018.0, 20215.0, 40284.0]","{40284.0: 0.66666666666666663, 24018.0: 0.076923076923076927, 5531.0: 1.0, 5020.0: 0.017241379310344827, 20215.0: 1.0}"
15366.0,4976.0,2011-10-04 11:31:39.763,"[4976.0, 2535.0, 857.0, 56732.0, 11203.0]","{4976.0: 0.056603773584905662, 857.0: 0.66666666666666663, 11203.0: 0.5, 56732.0: 0.66666666666666663, 2535.0: 0.018633540372670808}"
15385.0,124.0,2011-10-05 09:29:51.203,"[124.0, 353.0, 4864.0, 1480.0, 68547.0]","{4864.0: 0.0020790020790020791, 353.0: 0.0058139534883720929, 68547.0: 1.0, 124.0: 0.0026666666666666666, 1480.0: 1.0}"
15452.0,520.0,2011-10-07 02:59:11.607,"[520.0, 5572.0, 9923.0, 49033.0, 33807.0]","{520.0: 0.0078125, 49033.0: 0.66666666666666663, 9923.0: 0.66666666666666663, 5572.0: 1.0, 33807.0: 0.66666666666666663}"
15516.0,1876.0,2011-10-08 14:24:40.693,"[1876.0, 4438.0, 1945.0, 41479.0, 64526.0]","{1945.0: 0.093023255813953487, 1876.0: 0.057142857142857141, 64526.0: 0.5, 4438.0: 0.25, 41479.0: 0.5}"
15587.0,74.0,2011-10-11 13:48:48.470,"[74.0, 392.0, 1876.0, 4864.0, 5020.0]","{392.0: 0.020618556701030927, 4864.0: 0.0083160083160083165, 74.0: 0.017094017094017096, 1876.0: 0.057142857142857141, 5020.0: 0.034482758620689655}"
15582.0,1492.0,2011-10-11 16:11:46.637,"[1492.0, 8448.0, 4864.0, 68070.0, 68807.0]","{8448.0: 1.0, 4864.0: 0.0041580041580041582, 1492.0: 0.0041841004184100415, 68070.0: 0.66666666666666663, 68807.0: 0.66666666666666663}"
15640.0,4864.0,2011-10-13 06:09:22.417,"[4864.0, 2525.0, 1156.0, 74789.0, 34822.0]","{4864.0: 0.0041580041580041582, 1156.0: 0.5, 2525.0: 0.0074074074074074077, 34822.0: 0.5, 74789.0: 0.5}"
15631.0,5144.0,2011-10-13 12:39:21.713,"[5144.0, 56424.0, 1272.0, 51971.0, 26377.0]","{5144.0: 0.058823529411764705, 56424.0: 1.0, 51971.0: 0.18181818181818182, 1272.0: 0.0087336244541484712, 26377.0: 1.0}"
15666.0,4864.0,2011-10-13 23:15:22.203,"[4864.0, 6384.0, 5770.0, 6393.0, 5663.0]","{4864.0: 0.0062370062370062374, 6384.0: 1.0, 5770.0: 1.0, 5663.0: 1.0, 6393.0: 1.0}"
15771.0,2451.0,2011-10-16 11:41:25.063,"[2451.0, 4864.0, 74.0, 37000.0, 38885.0]","{4864.0: 0.010395010395010396, 37000.0: 0.59999999999999998, 74.0: 0.021367521367521368, 2451.0: 0.013888888888888888, 38885.0: 0.5}"
15841.0,5739.0,2011-10-17 18:59:52.213,"[5739.0, 232.0, 3677.0, 1492.0, 64970.0]","{232.0: 0.014814814814814815, 64970.0: 1.0, 5739.0: 0.0088888888888888889, 1492.0: 0.0041841004184100415, 3677.0: 0.1111111111111111}"
15871.0,1255.0,2011-10-18 14:00:43.403,"[1255.0, 5020.0, 2525.0, 9210.0, 9252.0]","{9252.0: 1.0, 9210.0: 1.0, 5020.0: 0.0086206896551724137, 2525.0: 0.0037037037037037038, 1255.0: 0.0044052863436123352}"
15826.0,4864.0,2011-10-19 01:51:55.503,"[4864.0, 19921.0, 75107.0, 33543.0, 17513.0]","{4864.0: 0.0020790020790020791, 19921.0: 1.0, 75107.0: 1.0, 17513.0: 1.0, 33543.0: 1.0}"
15931.0,5771.0,2011-10-19 18:10:42.373,"[5771.0, 74.0, 1588.0, 58888.0, 10805.0]","{58888.0: 1.0, 74.0: 0.0085470085470085479, 5771.0: 0.080000000000000002, 1588.0: 0.01098901098901099, 10805.0: 1.0}"
15738.0,4864.0,2011-10-20 09:27:56.007,"[4864.0, 1588.0, 5802.0, 25349.0, 9249.0]","{4864.0: 0.0062370062370062374, 9249.0: 0.66666666666666663, 5802.0: 1.0, 1588.0: 0.016483516483516484, 25349.0: 0.10714285714285714}"
15990.0,5800.0,2011-10-21 13:26:18.177,"[5800.0, 1501.0, 4864.0, 347.0, 65664.0]","{5800.0: 0.1875, 4864.0: 0.0062370062370062374, 65664.0: 0.66666666666666663, 347.0: 0.0094637223974763408, 1501.0: 0.027522935779816515}"
16018.0,520.0,2011-10-21 19:11:55.063,"[520.0, 27384.0, 18800.0, 71835.0, 38662.0]","{520.0: 0.010416666666666666, 27384.0: 0.11764705882352941, 71835.0: 0.80000000000000004, 38662.0: 0.75, 18800.0: 0.80000000000000004}"
16048.0,1492.0,2011-10-22 17:08:35.753,"[1492.0, 4864.0, 1335.0, 58568.0, 22880.0]","{4864.0: 0.0041580041580041582, 58568.0: 1.0, 1492.0: 0.0041841004184100415, 22880.0: 0.66666666666666663, 1335.0: 0.030769230769230771}"
16074.0,4864.0,2011-10-23 17:57:25.013,"[4864.0, 576.0, 45445.0, 28934.0, 21238.0]","{4864.0: 0.0083160083160083165, 576.0: 0.80000000000000004, 21238.0: 0.75, 45445.0: 0.75, 28934.0: 0.75}"
16091.0,4864.0,2011-10-24 06:44:33.360,"[4864.0, 1236.0, 3099.0, 1588.0, 31411.0]","{4864.0: 0.0083160083160083165, 1588.0: 0.02197802197802198, 3099.0: 0.02, 1236.0: 0.007326007326007326, 31411.0: 0.59999999999999998}"
16114.0,3329.0,2011-10-24 09:41:54.847,"[3329.0, 1492.0, 26979.0, 46624.0, 28207.0]","{46624.0: 1.0, 3329.0: 0.125, 26979.0: 1.0, 1492.0: 0.0041841004184100415, 28207.0: 1.0}"
16142.0,1588.0,2011-10-24 22:09:04.220,"[1588.0, 4864.0, 7924.0, 1390.0, 1028.0]","{4864.0: 0.010395010395010396, 7924.0: 0.017730496453900711, 1588.0: 0.027472527472527472, 1390.0: 0.017793594306049824, 1028.0: 0.66666666666666663}"
16162.0,1236.0,2011-10-25 12:03:04.353,"[1236.0, 4864.0, 38245.0, 29998.0, 47201.0]","{4864.0: 0.0062370062370062374, 47201.0: 0.5, 1236.0: 0.0054945054945054949, 38245.0: 0.66666666666666663, 29998.0: 0.66666666666666663}"
16213.0,2535.0,2011-10-26 10:01:01.393,"[2535.0, 31635.0, 34631.0, 70980.0, 43740.0]","{43740.0: 0.66666666666666663, 34631.0: 1.0, 31635.0: 0.010638297872340425, 70980.0: 0.66666666666666663, 2535.0: 0.018633540372670808}"
16271.0,5519.0,2011-10-28 02:57:28.813,"[5519.0, 5887.0, 6487.0, 59252.0, 72092.0]","{72092.0: 0.5, 6487.0: 0.15384615384615385, 5887.0: 1.0, 59252.0: 0.59999999999999998, 5519.0: 1.0}"
13757.0,5912.0,2011-10-30 17:50:12.863,"[5912.0, 4864.0, 4552.0, 10627.0, 29235.0]","{5912.0: 0.14285714285714285, 4864.0: 0.0062370062370062374, 29235.0: 1.0, 10627.0: 1.0, 4552.0: 0.0089020771513353119}"
16333.0,5563.0,2011-10-30 20:06:46.393,"[5563.0, 9770.0, 1093.0, 5906.0, 29185.0]","{5906.0: 0.80000000000000004, 29185.0: 0.59999999999999998, 9770.0: 1.0, 5563.0: 0.033112582781456956, 1093.0: 0.80000000000000004}"
16389.0,1236.0,2011-10-31 06:46:12.257,"[1236.0, 1345.0, 34851.0, 28393.0, 9677.0]","{1345.0: 0.047619047619047616, 34851.0: 0.59999999999999998, 1236.0: 0.007326007326007326, 9677.0: 0.59999999999999998, 28393.0: 0.59999999999999998}"
16390.0,5646.0,2011-11-02 19:34:56.450,"[5646.0, 1236.0, 3811.0, 5063.0, 68105.0]","{68105.0: 0.33333333333333331, 3811.0: 0.014354066985645933, 1236.0: 0.0054945054945054949, 5646.0: 0.041095890410958902, 5063.0: 0.13043478260869565}"
16596.0,1236.0,2011-11-05 15:47:03.973,"[1236.0, 1345.0, 10379.0, 1492.0, 10381.0]","{1345.0: 0.035714285714285712, 10379.0: 1.0, 1236.0: 0.0054945054945054949, 10381.0: 0.17647058823529413, 1492.0: 0.0062761506276150627}"
16638.0,5063.0,2011-11-07 06:47:07.237,"[5063.0, 5223.0, 12918.0, 23948.0, 36188.0]","{36188.0: 1.0, 5223.0: 0.014084507042253521, 23948.0: 1.0, 12918.0: 1.0, 5063.0: 0.13043478260869565}"
9665.0,1341.0,2011-11-08 12:57:47.413,"[1341.0, 1370.0, 2525.0, 2535.0, 76673.0]","{76673.0: 0.5, 1370.0: 0.032967032967032968, 2535.0: 0.018633540372670808, 1341.0: 0.016304347826086956, 2525.0: 0.011111111111111112}"
16755.0,5020.0,2011-11-09 20:35:15.147,"[5020.0, 4552.0, 5223.0, 58397.0, 35170.0]","{4552.0: 0.0059347181008902079, 35170.0: 0.5, 5020.0: 0.017241379310344827, 58397.0: 1.0, 5223.0: 0.0093896713615023476}"
16781.0,47.0,2011-11-10 10:18:29.717,"[47.0, 12355.0, 1236.0, 89224.0, 2630.0]","{89224.0: 0, 12355.0: 0.44444444444444442, 1236.0: 0.007326007326007326, 2630.0: 0.80000000000000004, 47.0: 0.060606060606060608}"
16814.0,4237.0,2011-11-10 22:25:35.107,"[4237.0, 6432.0, 35340.0, 4636.0, 57411.0]","{6432.0: 0.031446540880503145, 4636.0: 0.625, 57411.0: 0.55555555555555558, 35340.0: 1.0, 4237.0: 0.20833333333333334}"
16812.0,3936.0,2011-11-10 22:53:51.373,"[3936.0, 11759.0, 6432.0, 77281.0, 5879.0]","{3936.0: 0.045454545454545456, 6432.0: 0.031446540880503145, 77281.0: 0.5, 5879.0: 0.5, 11759.0: 1.0}"
16903.0,399.0,2011-11-13 00:52:27.717,"[399.0, 4552.0, 4864.0, 5961.0, 23948.0]","{4552.0: 0.01483679525222552, 4864.0: 0.010395010395010396, 23948.0: 0.59999999999999998, 5961.0: 0.59999999999999998, 399.0: 0.047619047619047616}"
16925.0,4864.0,2011-11-14 06:37:20.050,"[4864.0, 955.0, 20774.0, 4802.0, 16586.0]","{4864.0: 0.0083160083160083165, 4802.0: 0.5, 955.0: 0.020408163265306121, 16586.0: 0.5, 20774.0: 0.66666666666666663}"
17056.0,126.0,2011-11-16 15:13:01.377,"[126.0, 6180.0, 4485.0, 5816.0, 5020.0]","{5816.0: 0.20000000000000001, 5020.0: 0.0086206896551724137, 6180.0: 1.0, 4485.0: 0.021739130434782608, 126.0: 0.011627906976744186}"
17076.0,1236.0,2011-11-16 21:09:14.500,"[1236.0, 16770.0, 5144.0, 20696.0, 34814.0]","{5144.0: 0.029411764705882353, 20696.0: 1.0, 16770.0: 0.029411764705882353, 1236.0: 0.0018315018315018315, 34814.0: 1.0}"
17087.0,520.0,2011-11-17 01:21:54.033,"[520.0, 4864.0, 1588.0, 28765.0, 46847.0]","{520.0: 0.0078125, 4864.0: 0.0062370062370062374, 1588.0: 0.016483516483516484, 28765.0: 0.66666666666666663, 46847.0: 0.66666666666666663}"
2824.0,176.0,2011-11-18 02:14:12.543,"[176.0, 1284.0, 2936.0, 36963.0, 68615.0]","{176.0: 0.02564102564102564, 2936.0: 0.009433962264150943, 36963.0: 1.0, 1284.0: 1.0, 68615.0: 1.0}"
17169.0,5447.0,2011-11-18 09:07:53.693,"[5447.0, 5646.0, 6427.0, 57492.0, 34784.0]","{34784.0: 0.66666666666666663, 6427.0: 1.0, 57492.0: 0.75, 5646.0: 0.041095890410958902, 5447.0: 0.23076923076923078}"
17170.0,3811.0,2011-11-18 16:23:01.737,"[3811.0, 4864.0, 4886.0, 5610.0, 20237.0]","{4864.0: 0.0041580041580041582, 5610.0: 1.0, 3811.0: 0.0095693779904306216, 20237.0: 1.0, 4886.0: 1.0}"
17191.0,5931.0,2011-11-18 18:50:36.330,"[5931.0, 6004.0, 955.0, 9345.0, 65536.0]","{65536.0: 0.5, 9345.0: 0.040000000000000001, 5931.0: 0.0076335877862595417, 6004.0: 0.012048192771084338, 955.0: 0.0051020408163265302}"
17200.0,1196.0,2011-11-18 21:41:23.407,"[1196.0, 6695.0, 6974.0, 65708.0, 30592.0]","{30592.0: 1.0, 65708.0: 0.30769230769230771, 1196.0: 0.070175438596491224, 6974.0: 0.011396011396011397, 6695.0: 1.0}"
17220.0,4066.0,2011-11-19 08:33:23.683,"[4066.0, 1492.0, 6004.0, 1275.0, 104.0]","{104.0: 1.0, 6004.0: 0.012048192771084338, 4066.0: 0.015625, 1275.0: 1.0, 1492.0: 0.0020920502092050207}"
17275.0,232.0,2011-11-21 09:27:31.050,"[232.0, 2525.0, 74.0, 5223.0, 38055.0]","{232.0: 0.022222222222222223, 74.0: 0.01282051282051282, 38055.0: 0.27272727272727271, 2525.0: 0.011111111111111112, 5223.0: 0.014084507042253521}"
17325.0,6320.0,2011-11-23 23:59:05.327,"[6320.0, 4485.0, 2535.0, 5020.0, 232.0]","{6320.0: 1.0, 232.0: 0.037037037037037035, 5020.0: 0.043103448275862072, 4485.0: 0.10869565217391304, 2535.0: 0.031055900621118012}"
17227.0,5563.0,2011-11-24 03:52:14.850,"[5563.0, 2525.0, 29519.0, 10409.0, 8011.0]","{10409.0: 1.0, 8011.0: 0.5, 5563.0: 0.026490066225165563, 2525.0: 0.014814814814814815, 29519.0: 1.0}"
17424.0,5816.0,2011-11-26 02:56:25.007,"[5816.0, 5223.0, 2297.0, 34689.0, 52390.0]","{5816.0: 0.80000000000000004, 2297.0: 0.14285714285714285, 34689.0: 0.75, 52390.0: 0.75, 5223.0: 0.018779342723004695}"
17538.0,4864.0,2011-11-28 01:31:38.673,"[4864.0, 124.0, 16558.0, 75280.0, 52617.0]","{4864.0: 0.0083160083160083165, 75280.0: 0.40000000000000002, 124.0: 0.010666666666666666, 16558.0: 0.40000000000000002, 52617.0: 0.40000000000000002}"
17534.0,4864.0,2011-11-28 02:44:03.540,"[4864.0, 124.0, 31534.0, 520.0, 25581.0]","{4864.0: 0.0041580041580041582, 520.0: 0.005208333333333333, 124.0: 0.0053333333333333332, 25581.0: 0.66666666666666663, 31534.0: 1.0}"
16474.0,6189.0,2011-11-28 16:30:05.103,"[6189.0, 2751.0, 5827.0, 9167.0, 23119.0]","{23119.0: 0.013605442176870748, 5827.0: 0.019607843137254902, 6189.0: 0.66666666666666663, 9167.0: 0.080000000000000002, 2751.0: 0.021276595744680851}"
17676.0,4636.0,2011-11-30 20:11:26.367,"[4636.0, 5020.0, 1255.0, 9252.0, 58764.0]","{5020.0: 0.0086206896551724137, 58764.0: 1.0, 4636.0: 0.125, 9252.0: 1.0, 1255.0: 0.0044052863436123352}"
17728.0,6446.0,2011-12-02 11:55:27.037,"[6446.0, 124.0, 386.0, 4864.0, 6247.0]","{4864.0: 0.0062370062370062374, 386.0: 0.015384615384615385, 124.0: 0.0080000000000000002, 6446.0: 1.0, 6247.0: 0.037974683544303799}"
17750.0,799.0,2011-12-02 15:39:41.590,"[799.0, 1619.0, 4107.0, 12660.0, 26259.0]","{4107.0: 0.17647058823529413, 1619.0: 0.5, 12660.0: 0.5, 26259.0: 0.5, 799.0: 0.039473684210526314}"
16053.0,829.0,2011-12-04 01:57:52.137,"[829.0, 4864.0, 6370.0, 27447.0, 25273.0]","{4864.0: 0.0062370062370062374, 25273.0: 0.66666666666666663, 6370.0: 0.16666666666666666, 829.0: 0.032608695652173912, 27447.0: 0.66666666666666663}"
8156.0,6432.0,2011-12-09 06:37:14.823,"[6432.0, 329.0, 188.0, 661.0, 442.0]","{6432.0: 0.0062893081761006293, 329.0: 0.0052910052910052907, 442.0: 0.040000000000000001, 188.0: 0.02, 661.0: 0.006024096385542169}"
18073.0,6082.0,2011-12-09 21:29:42.080,"[6082.0, 6572.0, 6574.0, 8580.0, 36581.0]","{8580.0: 0.66666666666666663, 6082.0: 0.054545454545454543, 6572.0: 1.0, 36581.0: 0.66666666666666663, 6574.0: 1.0}"
18070.0,6004.0,2011-12-10 01:42:03.923,"[6004.0, 1631.0, 6082.0, 56774.0, 58029.0]","{6082.0: 0.036363636363636362, 6004.0: 0.024096385542168676, 58029.0: 1.0, 56774.0: 1.0, 1631.0: 0.015037593984962405}"
18115.0,6126.0,2011-12-11 01:08:48.010,"[6126.0, 6560.0, 5963.0, 66215.0, 11314.0]","{6560.0: 0.085714285714285715, 11314.0: 1.0, 5963.0: 0.073170731707317069, 6126.0: 0.033707865168539325, 66215.0: 1.0}"
18120.0,5827.0,2011-12-11 04:55:12.017,"[5827.0, 62726.0, 28357.0, 4013.0, 7033.0]","{7033.0: 0.33333333333333331, 5827.0: 0.039215686274509803, 28357.0: 0.5, 62726.0: 0.017543859649122806, 4013.0: 0.40000000000000002}"
18228.0,3099.0,2011-12-13 10:47:55.190,"[3099.0, 4983.0, 4657.0, 21801.0, 77167.0]","{4657.0: 0.016528925619834711, 77167.0: 0.25, 3099.0: 0.01, 21801.0: 0.25, 4983.0: 0.037037037037037035}"
18280.0,4864.0,2011-12-16 19:55:44.423,"[4864.0, 124.0, 2451.0, 6688.0, 5827.0]","{4864.0: 0.0062370062370062374, 6688.0: 1.0, 2451.0: 0.0083333333333333332, 124.0: 0.0080000000000000002, 5827.0: 0.029411764705882353}"
4212.0,6432.0,2011-12-17 00:11:43.497,"[6432.0, 1236.0, 78145.0, 9832.0, 24017.0]","{6432.0: 0.025157232704402517, 78145.0: 0.40000000000000002, 24017.0: 0.40000000000000002, 1236.0: 0.007326007326007326, 9832.0: 0.40000000000000002}"
18443.0,3540.0,2011-12-18 20:17:41.803,"[3540.0, 2535.0, 766.0, 5827.0, 44551.0]","{44551.0: 0.5, 5827.0: 0.029411764705882353, 3540.0: 0.023255813953488372, 766.0: 0.21428571428571427, 2535.0: 0.018633540372670808}"
18446.0,5646.0,2011-12-18 20:35:33.013,"[5646.0, 6004.0, 766.0, 799.0, 31781.0]","{31781.0: 0.75, 6004.0: 0.048192771084337352, 766.0: 0.2857142857142857, 5646.0: 0.054794520547945202, 799.0: 0.052631578947368418}"
18527.0,1325.0,2011-12-20 12:10:58.293,"[1325.0, 1341.0, 353.0, 5827.0, 5563.0]","{353.0: 0.023255813953488372, 5827.0: 0.039215686274509803, 5563.0: 0.026490066225165563, 1325.0: 0.0071684587813620072, 1341.0: 0.021739130434782608}"
18539.0,6004.0,2011-12-20 16:25:20.573,"[6004.0, 6686.0, 35354.0, 5819.0, 6432.0]","{6432.0: 0.012578616352201259, 35354.0: 0.010050251256281407, 5819.0: 0.050000000000000003, 6004.0: 0.024096385542168676, 6686.0: 0.038461538461538464}"
18623.0,6775.0,2011-12-22 11:25:37.273,"[6775.0, 9199.0, 6808.0, 36963.0, 68615.0]","{6808.0: 0.14285714285714285, 9199.0: 0.045454545454545456, 36963.0: 1.0, 68615.0: 1.0, 6775.0: 1.0}"
18632.0,74.0,2011-12-22 15:10:58.400,"[74.0, 4864.0, 1588.0, 5374.0, 115836.0]","{4864.0: 0.0062370062370062374, 115836.0: 0, 74.0: 0.01282051282051282, 1588.0: 0.016483516483516484, 5374.0: 0.018072289156626505}"
18662.0,6004.0,2011-12-23 14:30:33.883,"[6004.0, 2297.0, 956.0, 58063.0, 10973.0]","{2297.0: 0.071428571428571425, 956.0: 0.40000000000000002, 6004.0: 0.024096385542168676, 10973.0: 0.5, 58063.0: 0.66666666666666663}"
18670.0,5374.0,2011-12-23 18:23:19.603,"[5374.0, 6089.0, 6432.0, 7223.0, 9907.0]","{6432.0: 0.031446540880503145, 6089.0: 0.069444444444444448, 9907.0: 0.66666666666666663, 5374.0: 0.030120481927710843, 7223.0: 1.0}"
9857.0,1186.0,2011-12-24 12:46:11.497,"[1186.0, 1918.0, 6246.0, 47511.0, 6942.0]","{6942.0: 1.0, 1186.0: 0.020408163265306121, 6246.0: 1.0, 1918.0: 0.046153846153846156, 47511.0: 0.018749999999999999}"
18762.0,1588.0,2011-12-25 21:06:47.517,"[1588.0, 4864.0, 6432.0, 31419.0, 26333.0]","{4864.0: 0.0041580041580041582, 6432.0: 0.012578616352201259, 31419.0: 0.66666666666666663, 1588.0: 0.01098901098901099, 26333.0: 0.66666666666666663}"
18088.0,2451.0,2011-12-28 22:42:48.367,"[2451.0, 5885.0, 37161.0, 6800.0, 17010.0]","{6800.0: 1.0, 37161.0: 1.0, 17010.0: 0.16, 2451.0: 0.011111111111111112, 5885.0: 0.30769230769230771}"
18889.0,6004.0,2011-12-30 11:37:20.670,"[6004.0, 6126.0, 31491.0, 55547.0, 52778.0]","{52778.0: 0.66666666666666663, 31491.0: 1.0, 6004.0: 0.03614457831325301, 6126.0: 0.033707865168539325, 55547.0: 0.66666666666666663}"
18904.0,5963.0,2012-01-01 00:01:16.590,"[5963.0, 1325.0, 3099.0, 2058.0, 7564.0]","{3099.0: 0.025000000000000001, 2058.0: 0.22727272727272727, 5963.0: 0.12195121951219512, 7564.0: 0.59999999999999998, 1325.0: 0.0089605734767025085}"
18981.0,3099.0,2012-01-01 15:49:34.810,"[3099.0, 5729.0, 11136.0, 75750.0, 44685.0]","{11136.0: 0.66666666666666663, 5729.0: 0.035714285714285712, 3099.0: 0.01, 44685.0: 0.66666666666666663, 75750.0: 0.66666666666666663}"
19043.0,74.0,2012-01-02 22:46:24.103,"[74.0, 3811.0, 5379.0, 58302.0, 10884.0]","{5379.0: 0.048387096774193547, 74.0: 0.01282051282051282, 3811.0: 0.014354066985645933, 10884.0: 0.5, 58302.0: 0.096774193548387094}"
19040.0,232.0,2012-01-03 10:09:27.913,"[232.0, 5063.0, 7033.0, 2525.0, 62511.0]","{232.0: 0.029629629629629631, 7033.0: 1.0, 62511.0: 0.2857142857142857, 2525.0: 0.014814814814814815, 5063.0: 0.17391304347826086}"
19156.0,1325.0,2012-01-06 18:23:07.417,"[1325.0, 7003.0, 59681.0, 3008.0, 75283.0]","{3008.0: 0.5, 59681.0: 0.59999999999999998, 75283.0: 0.5, 7003.0: 1.0, 1325.0: 0.0071684587813620072}"
19195.0,520.0,2012-01-06 19:44:15.697,"[520.0, 1341.0, 1186.0, 58132.0, 58230.0]","{520.0: 0.0078125, 1186.0: 0.020408163265306121, 58132.0: 0.66666666666666663, 1341.0: 0.016304347826086956, 58230.0: 0.66666666666666663}"
19216.0,520.0,2012-01-07 05:49:39.150,"[520.0, 68259.0, 11639.0, 6530.0, 11101.0]","{520.0: 0.013020833333333334, 6530.0: 0.33333333333333331, 68259.0: 0.40000000000000002, 11101.0: 0.33333333333333331, 11639.0: 0.40000000000000002}"
19330.0,6089.0,2012-01-10 17:16:13.383,"[6089.0, 4864.0, 1390.0, 7924.0, 25728.0]","{4864.0: 0.010395010395010396, 6089.0: 0.069444444444444448, 25728.0: 0.42857142857142855, 7924.0: 0.017730496453900711, 1390.0: 0.017793594306049824}"
19405.0,1236.0,2012-01-12 07:51:59.660,"[1236.0, 1325.0, 56513.0, 65074.0, 65664.0]","{65664.0: 0.66666666666666663, 56513.0: 0.75, 65074.0: 0.75, 1236.0: 0.0054945054945054949, 1325.0: 0.0053763440860215058}"
19483.0,4864.0,2012-01-15 04:14:11.897,"[4864.0, 1236.0, 21577.0, 32349.0, 6155.0]","{4864.0: 0.0083160083160083165, 21577.0: 0.59999999999999998, 6155.0: 0.5, 1236.0: 0.007326007326007326, 32349.0: 0.59999999999999998}"
19604.0,4864.0,2012-01-17 04:44:14.713,"[4864.0, 7190.0, 9233.0, 50535.0, 43796.0]","{4864.0: 0.0083160083160083165, 9233.0: 0.5, 43796.0: 0.40000000000000002, 7190.0: 1.0, 50535.0: 0.40000000000000002}"
19690.0,1236.0,2012-01-18 20:32:31.030,"[1236.0, 4864.0, 2525.0, 3936.0, 36262.0]","{4864.0: 0.0083160083160083165, 3936.0: 0.036363636363636362, 1236.0: 0.007326007326007326, 2525.0: 0.014814814814814815, 36262.0: 0.59999999999999998}"
19731.0,6432.0,2012-01-20 05:32:25.527,"[6432.0, 1236.0, 68417.0, 23939.0, 5962.0]","{6432.0: 0.0062893081761006293, 68417.0: 1.0, 5962.0: 0.5, 23939.0: 0.5, 1236.0: 0.0018315018315018315}"
19770.0,124.0,2012-01-21 06:10:15.513,"[124.0, 6432.0, 2451.0, 5374.0, 3887.0]","{6432.0: 0.031446540880503145, 2451.0: 0.013888888888888888, 124.0: 0.013333333333333334, 5374.0: 0.030120481927710843, 3887.0: 0.050000000000000003}"
19758.0,124.0,2012-01-21 06:35:50.340,"[124.0, 5223.0, 7226.0, 7586.0, 72101.0]","{72101.0: 0.5, 7226.0: 1.0, 124.0: 0.013333333333333334, 7586.0: 0.59999999999999998, 5223.0: 0.023474178403755867}"
19724.0,6299.0,2012-01-22 03:25:35.873,"[6299.0, 5931.0, 392.0, 20330.0, 9004.0]","{392.0: 0.015463917525773196, 5931.0: 0.022900763358778626, 20330.0: 0.75, 6299.0: 0.59999999999999998, 9004.0: 0.66666666666666663}"
19838.0,5223.0,2012-01-22 16:48:28.253,"[5223.0, 5931.0, 2525.0, 16199.0, 33795.0]","{33795.0: 0.5, 16199.0: 0.59999999999999998, 5931.0: 0.022900763358778626, 2525.0: 0.011111111111111112, 5223.0: 0.014084507042253521}"
19860.0,6432.0,2012-01-23 05:18:21.580,"[6432.0, 26076.0, 124.0, 46753.0, 48741.0]","{6432.0: 0.018867924528301886, 124.0: 0.0080000000000000002, 26076.0: 0.0076726342710997444, 48741.0: 0.40000000000000002, 46753.0: 0.5}"
20003.0,1492.0,2012-01-25 15:19:02.540,"[1492.0, 4552.0, 6432.0, 2843.0, 24873.0]","{4552.0: 0.011869436201780416, 6432.0: 0.025157232704402517, 2843.0: 0.0625, 1492.0: 0.008368200836820083, 24873.0: 0}"
20015.0,520.0,2012-01-26 02:05:50.580,"[520.0, 1501.0, 6004.0, 55261.0, 41759.0]","{520.0: 0.013020833333333334, 41759.0: 0.55555555555555558, 6004.0: 0.060240963855421686, 1501.0: 0.045871559633027525, 55261.0: 0}"
20034.0,5020.0,2012-01-26 13:13:23.633,"[5020.0, 1255.0, 4066.0, 16691.0, 7346.0]","{4066.0: 0.046875, 16691.0: 0.59999999999999998, 5020.0: 0.025862068965517241, 7346.0: 1.0, 1255.0: 0.013215859030837005}"
